switmaot,noun,flattery,sweet,mouth,,,,,,,
switskin,noun,coconut,variety,,,,,,,,
switswitim,verb,sweeten,,,,,,,,,
swityam,noun,lesser,yam,,,,,,,,
ta,interjection,thank,you,,,,,,,,
tabak,noun,tobacco,,,,,,,,,
tabanakel,noun,temporary,shelter,,,,,,,,
Tabih,Village,Tabih,"Malampa,",North,East,Malakula,,,,,
Tabita,noun,Tabitha,bible,word,,,,,,,
tabu,adjective,forbidden,,,,,,,,,
Tabumbatu,Village,Tabumbatu,"Sanma,",South,East,Santo,,,,,
Tadeas,noun,Thaddaeus,bible,word,,,,,,,
Taea,noun,Thyre,bible,word,,,,,,,
Taebirias,noun,Tiberius,bible,word,,,,,,,
taed,adjective,tired,,,,,,,,,
taed,noun,tide,,,,,,,,,
taega,noun,tiger,,,,,,,,,
Taegris,noun,Tigris,bible,word,,,,,,,
taem,noun,time,,,,,,,,,
taemem,verb,time,to,time,a,race,,,,,
taems,adverb,multiplied,by,,,,,,,,
taep,verb,type,to,do,typing,,,,,,
taepem,verb,type,,,,,,,,,
taepis,noun,typist,one,who,types,,,,,,
taepraeta,noun,typewriter,,,,,,,,,
taet,adjective,tight,,,,,,,,,
Taetas,noun,Titus,bible,word,,,,,,,
taetel,noun,title,,,,,,,,,
taetem,verb,tighten,to,tighten,,,,,,,
Tafala,Village,Tafala,Hake,"Penama,",Walaha,,,,,,
Tafea,noun,province,,,,,,,,,
Tagabe,noun,suburb,of,Port,Vila,,,,,,
taget,noun,target,,,,,,,,,
tagetem,verb,target,to,target,,,,,,,
Tahal,Village,Tahal,Nessa,"Malampa,",South,Paama,,,,,
Tahal,Village,Tahal,Netan,"Malampa,",South,Paama,,,,,
Tahi,Village,Tahi,"Malampa,",North,Paama,,,,,,
tajem,verb,touch,to,touch,,,,,,,
tajtajem,verb,touch,,,,,,,,,
takaot,verb,tuck,out,,,,,,,,
Takara,Village,Takara,"Shefa,",North,Efate,,,,,,
takem,verb,tuck,in,to,tuck,in,shirt,,,,
takin,verb,tuck,in,,,,,,,,
takis,noun,tax,,,,,,,,,
tako,noun,small,silverside,fish,,,,,,,
taksem,verb,tax,,,,,,,,,
taksi,noun,taxi,,,,,,,,,
taksistop,noun,taxi,stand,,,,,,,,
Created:,28/11/2015,,,,,,,,,,
Bislama,Word,Word,Type,English,Word,English,Description,,,,
Talatas,Village,Talatas,"Sanma,",Big,Bay,,,,,,
talem,verb,tell,to,tell,,,,,,,
talemaot,verb,reveal,,,,,,,,,
Talise,Village,Talise,"Penama,",South,Maewo,,,,,,
taltalem,verb,tell,,,,,,,,,
taltalemaot,verb,announce,,,,,,,,,
Talua,Village,Talua,"Sanma,",South,Santo,,,,,,
Taluere,Village,Taluere,"Sanma,",South,Santo,,,,,,
talumeape,noun,winged,spirits,of,the,dead,,,,,
Talvos,Village,Talvos,"Sanma,",South,Santo,,,,,,
Talvotor,Village,Talvotor,"Sanma,",Fanafo,-,Canal,,,,,
Tam,Village,Tam,"Penama,",South,Maewo,,,,,,
tamafa,noun,incantation,with,throaty,spit,especially,after,drinking,kava,,
tamanu,noun,tamanu,tree,,,,,,,,
Tamanu,Village,Tamanu,Beach,Resort,"Shefa,",South,Efate,,,,
Tamarino,Village,Tamarino,"Penama,",Nduindui,,,,,,,
Tamate,Village,Tamate,(Klem's,Hill),"Shefa,",Mele,,,,,
Tamaunu,Village,Tamaunu,"Shefa,",Ifira,,,,,,,
Tambe,Village,Lomalangai,Tambe,"Penama,",Lombaha,-,Lolovinue,,,,
tambil,noun,metal,pipe,to,pound,kava,,,,,
Tambilum,Village,Tambilum,"Sanma,",South,East,Santo,,,,,
Tambuireti,Village,Tambuireti,"Penama,",Nduindui,,,,,,,
Tamburi,Village,Tamburi,"Sanma,",West,Santo,,,,,,
Tambwimoli,Village,Tambwimoli,"Sanma,",Big,Bay,,,,,,
tamiok,noun,tomohawk,,,,,,,,,
Tamisina,Village,Tamisina,"Shefa,",South,Epi,,,,,,
Tamsel,Village,Tamsel,"Tafea,",West,Erromango,,,,,,
tamtam,noun,slitgong,hollowed,out,tree,with,slit,for,resonance,,
tan,adjective,cooked,,,,,,,,,
Tana,Island,Tanna,,,,,,,,,
Tana,noun,Tanna,Vanuatu,Island,of,Tanna,,,,,
Tanakar,Village,Tanakar,"Sanma,",Fanafo,-,Canal,,,,,
Tanarosa,Village,Tanarosa,"Torba,",Mota,,,,,,,
Tanavoli,Village,Tanavoli,"Sanma,",Fanafo,-,Canal,,,,,
Tanbiluk,Village,Tanbiluk,"Penama,",South,Maewo,,,,,,
Tanbok,Village,Tanbok,"Penama,",Central,Pentecost,,,,,,
Tancovu,Village,Tancovu,"Sanma,",West,Santo,,,,,,
tanda,noun,thunder,,,,,,,,,
Tande,Village,Tande,"Malampa,",Central,Malakula,,,,,,
tanem,verb,turn,,,,,,,,,
tanemraon,verb,turn,around,,,,,,,,
tang,noun,tongue,,,,,,,,,
tang,noun,tank,,,,,,,,,
Tangisi,Village,Tangisi,"Sanma,",South,Santo,,,,,,
tangka,noun,heavy,kava,drinker,,,,,,,
tangkiu,interjection,thank,you,tangkiu,tumas,(thank,you,very,much),,
Tangoa,Island,Tangoa,,,,,,,,,
Tangoa,Village,Tangoa,"Sanma,",South,Santo,,,,,,
Tangwalulu,Village,Tangwalulu,"Penama,",North,Maewo,,,,,,
Tanmaeto,Village,Tanmaeto,"Penama,",North,Maewo,,,,,,
Tanmele,Village,Tanmele,"Penama,",South,Pentecost,,,,,,
Tanmet,Village,Tanmet,"Sanma,",South,Santo,,,,,,
Tanmial,Village,Tanmial,"Malampa,",North,West,Malakula,,,,,
Tanmial,Village,Tanmial,"Sanma,",South,Malo,,,,,,
Tanoingwaro,Village,Tanoingwaro,"Penama,",Lombaha,-,Lolovinue,,,,,
Tanoliu,Village,Tanoliu,"Shefa,",North,Efate,,,,,,
Tanovusivusi,Village,Tanovusivusi,"Sanma,",South,Santo,,,,,,
tanraon,verb,turn,around,,,,,,,,
Tansip,Village,Tansip,"Penama,",Central,Pentecost,,,,,,
Tansup,Village,Tansup,"Malampa,",North,East,Malakula,,,,,
tantanem,verb,turn,,,,,,,,,
Taolia,Village,Taolia,"Shefa,",South,Epi,,,,,,
taon,noun,town,,,,,,,,,
taonhol,noun,town,hall,,,,,,,,
Taopevaro,Village,Taopevaro,Pakalio,(Nakrimel,Dist),"Sanma,",South,Santo,,,
taosen,adjective,thousand,,,,,,,,,
taosenfingga,noun,millipede,,,,,,,,,
taosenfut,noun,millipede,,,,,,,,,
taosenleg,noun,millipede,,,,,,,,,
Tapakoro,Village,Tapakoro,"Shefa,",Emae,,,,,,,
tapi,noun,carpet,,,,,,,,,
Tapikanga,Village,Tapikanga,"Penama,",Central,Pentecost,,,,,,
tapolen,noun,tarpaulin,,,,,,,,,
taptap,verb,type,,,,,,,,,
taptapin,interjection,you,jerk!,,,,,,,,
Tapun,Village,Tapun,Potari,"Sanma,",South,Santo,,,,,
Tarasag,Village,Tarasag,"Torba,","Gaua,",Merig,,,,,,
Taratawa,Village,Taratawa,Robin,Primary,"Torba,",Torres,,,,,
Taremb,Village,Taremb,"Malampa,",East,Malakula,,,,,,
Tarsong,noun,Tarzan,,,,,,,,,
Created:,28/11/2015,,,,,,,,,,
Bislama,Word,Word,Type,English,Word,English,Description,,,,
Tasiriki,Village,Tasiriki,"Penama,",Lolowai,-,Longana,,,,,
Tasiriki,Village,Tasiriki,"Sanma,",South,Santo,,,,,,
Tasiriki,Village,Tasiriki,"Shefa,",North,Efate,,,,,,
Tasmalum,Village,Tasmalum,"Sanma,",South,Santo,,,,,,
Tasmat,Village,Tasmat,"Torba,",Mere,Lava,,,,,,
Tasmate,Village,Tasmate,"Sanma,",West,Santo,,,,,,
Tasmate,Village,Tasmate,"Torba,",Mota,,,,,,,
Tastabae,Village,Tastabae,"Sanma,",North,Malo,,,,,,
taswe,clause,initial,marker,therefore,that?s,why,,,,,
Tata,Village,Tata,School,"Sanma,",South,Santo,,,,,
tatu,noun,tattoo,,,,,,,,,
Tautu,Village,Small,Tautu,"Malampa,",Central,Malakula,,,,,
Tavalavusi,Village,Tavalavusi,"Penama,",Lombaha,-,Lolovinue,,,,,
Tavaralapa,Village,Tavaralapa,"Shefa,",North,Efate,,,,,,
Tavia,Village,Tavia,"Shefa,",Tongariki,,,,,,,
Taviak,Village,Taviak,"Malampa,",South,East,Ambrym,,,,,
Tavie,Village,Tavie,Nessa,"Malampa,",North,Paama,,,,,
Tavie,Village,Tavie,Netan,"Malampa,",North,Paama,,,,,
Tavolavola,Village,Tavolavola,"Penama,",Lombaha,-,Lolovinue,,,,,
Tavugi,Village,Tavugi,"Penama,",Lombaha,-,Lolovinue,,,,,
Tavuimoli,Village,Tavuimoli,"Sanma,",South,Santo,,,,,,
Tavulai,Village,Tavulai,"Malampa,",South,Paama,,,,,,
Tavunamalo,Village,Tavunamalo,"Sanma,",Big,Bay,,,,,,
Tavunapui,Village,Tavunapui,"Sanma,",Big,Bay,,,,,,
tawel,noun,towel,,,,,,,,,
tawelem,verb,towel,,,,,,,,,
tawi,vocative,term,to,address,in-law,,,,,,
Tawi,Village,Tawi,Field,"Sanma,",North,Malo,,,,,
tawian,noun,in-law,,,,,,,,,
Tawine,Village,Tawine,"Sanma,",South,Santo,,,,,,
TBV,Abbreviation,Television,Blong,Vanuatu,Television,service,provider,,,,
Tchinaruathan,Village,Tchinaruathan,"Malampa,",North,East,Malakula,,,,,
teb,noun,long,table,,,,,,,,
tebol,noun,table,,,,,,,,,
tebolem,verb,table,table,a,report,,,,,,
tebolklos,noun,tablecloth,,,,,,,,,
tede,adjective,today,,,,,,,,,
Tegua,Island,Tegua,,,,,,,,,
Tegua,Village,Tegua,"Torba,",Torres,,,,,,,
tekawe,noun,takeaway,food,or,kava,,,,,,
Tekelele,Village,Tekelele,"Shefa,",South,Epi,,,,,,
tekem,verb,take,,,,,,,,,
tekemaot,verb,take,off,,,,,,,,
tekembak,verb,take,back,,,,,,,,
tekemdaon,verb,take,down,,,,,,,,
tekerod,verb,take,off,,,,,,,,
teknik,noun,technique,method,,,,,,,,
teknikol,adjective,technical,,,,,,,,,
tekpat,verb,take,part,,,,,,,,
Teksas,State,Texas,State,of,USA,,,,,,
tektaem,verb,take,long,time,,,,,,,
tel,noun,tail,,,,,,,,,
Telaklak,Village,Telaklak,"Torba,",Torres,,,,,,,
telefon,noun,telephone,,,,,,,,,
telekad,noun,telephone,card,,,,,,,,
teleks,noun,telex,,,,,,,,,
televisen,noun,television,,,,,,,,,
telio,noun,cigarette,paper,,,,,,,,
Telvet,Village,Telvet,"Torba,",Mota,Lava,,,,,,
tem,adjective,tame,,,,,,,,,
temat,noun,peace,,,,,,,,,
temos,noun,thermos,,,,,,,,,
tena,noun,tenor,,,,,,,,,
Tenaomus,Village,Lownapik,Tenaomus,"Tafea,",East,Tanna,,,,,
Tenbimbi,Village,Tenbimbi,"Malampa,",East,Malakula,,,,,,
tendei,noun,mourning,east,held,ten,days,after,death,,,
tenhed,noun,fantail,,,,,,,,,
tenis,noun,tennis,,,,,,,,,
Tenkomanmen,noun,Ten,Commandments,,,,,,,,
Tenmaru,Village,Tenmaru,"Malampa,",North,West,Malakula,,,,,
Tenmiel,Village,Tenmiel,"Malampa,",Central,Malakula,,,,,,
tenwil,noun,ten,wheeler,truck,,,,,,,
Teofilas,noun,Theophilus,bible,word,,,,,,,
Teouma,Village,Teouma,"Shefa,",South,Efate,,,,,,
tep,noun,tape,,,,,,,,,
tepem,verb,record,on,tape,,,,,,,
tepemaot,verb,copy,tape,,,,,,,,
teplaen,noun,tape,measure,,,,,,,,
tepo,interjection,goodnight,,,,,,,,,
teprikod,noun,tape-recorder,,,,,,,,,
Created:,28/11/2015,,,,,,,,,,
Bislama,Word,Word,Type,English,Word,English,Description,,,,
tepwom,noun,tapeworm,,,,,,,,,
terem,verb,tear,to,tear,out,,,,,,
teremaot,verb,tear,out,,,,,,,,
Terru,Village,Terru,"Sanma,",Big,Bay,,,,,,
terterem,verb,tear,,,,,,,,,
tes,noun,test,,,,,,,,,
Tesalonaeka,noun,Thessalonica,bible,word,,,,,,,
testem,verb,test,to,test,,,,,,,
tetaem,adverb,"then,",at,that,time,,,,,,
tetanos,noun,tetanus,,,,,,,,,
teti,number,thirty,,,,,,,,,
tetieit,number,thirty-eight,,,,,,,,,
tetifaef,number,thirty-five,,,,,,,,,
tetifo,number,thirty-four,,,,,,,,,
tetin,number,thirteen,,,,,,,,,
tetinaen,number,thirty-nine,,,,,,,,,
tetinmanis,noun,Christmas,bonus,thirteen,month,bonus,,,,,
tetiseven,number,thirty-seven,,,,,,,,,
tetisikis,number,thirty-six,,,,,,,,,
tetitri,number,thirty-three,,,,,,,,,
tetitu,number,thirty-two,,,,,,,,,
tetiwan,number,thirty-one,,,,,,,,,
Teupeev,Village,Teupeev,"Malampa,",North,East,Malakula,,,,,
Tevali,Village,Tevali,"Malampa,",North,Paama,,,,,,
Tevali,Village,Tevali,Aot,"Malampa,",North,Paama,,,,,
ti,noun,tea,,,,,,,,,
tiare,noun,gardenia,,,,,,,,,
tibi,noun,tuberculosis,,,,,,,,,
tigras,noun,T-grass,,,,,,,,,
tij,verb,teach,,,,,,,,,
tija,noun,teacher,,,,,,,,,
tijim,verb,teach,to,teach,,,,,,,
tik,noun,tick,,,,,,,,,
tik,verb,run,off,,,,,,,,
tikeo,adjective,knocked,out,,,,,,,,
tiket,noun,ticket,,,,,,,,,
tiketel,noun,kettle,,,,,,,,,
Tikilasoa,Village,Tikilasoa,"Shefa,",Nguna,-,Pele,,,,,
tikim,verb,tick,to,tick,,,,,,,
tikit,noun,ticket,,,,,,,,,
tiklips,noun,sweetlips,fish,,,,,,,,
tili,noun,Tilley,lamp,,,,,,,,
tililam,noun,Tilley,lamp,,,,,,,,
tim,noun,team,,,,,,,,,
timba,noun,timber,,,,,,,,,
Timoti,noun,Timothy,,,,,,,,,
tin,adjective,thin,,,,,,,,,
tinfis,noun,tinned,fish,,,,,,,,
ting,verb,think,,,,,,,,,
tingbaot,verb,think,reflect,,,,,,,,
tingsave,verb,realise,,,,,,,,,
tingting,verb,think,,,,,,,,,
tingtingbak,verb,reflect,think,back,,,,,,,
tinlaet,noun,wick,lamp,,,,,,,,
tinmaling,noun,tinned,luncheon,meat,,,,,,,
tinmelek,noun,tinned,milk,,,,,,,,
tinmit,noun,tinned,meat,,,,,,,,
tintin,adjective,thin,,,,,,,,,
tipot,noun,teapot,,,,,,,,,
Tiranas,noun,Tyrannus,bible,word,,,,,,,
tiskaming,adjective,after,current,this,coming,"week,",month,,,,
Tisman,Village,Tisman,"Malampa,",East,Malakula,,,,,,
tismanis,adverb,this,month,,,,,,,,
tisot,noun,T-shirt,,,,,,,,,
tispun,noun,teaspoon,,,,,,,,,
tistren,noun,tea,strainer,,,,,,,,
Tisvel,Village,Tisvel,"Malampa,",Central,Malakula,,,,,,
tiswik,adverb,this,week,,,,,,,,
tisyia,adverb,this,year,,,,,,,,
titawel,noun,tea,towel,,,,,,,,
titi,noun,breast,,,,,,,,,
tiun,noun,tune,,,,,,,,,
Toak,Village,Toak,"Malampa,",South,East,Ambrym,,,,,
Toas,Village,Toas,"Penama,",North,Maewo,,,,,,
Tobol,Village,Tobol,"Malampa,",West,Ambrym,,,,,,
toelet,noun,toilet,,,,,,,,,
toeletpepa,noun,toilet,paper,,,,,,,,
toem,verb,tow,tow,a,vehicle,,,,,,
Toga,Island,Toga,,,,,,,,,
Tohinamape,Village,Tohinamape,"Malampa,",North,East,Malakula,,,,,
Created:,28/11/2015,,,,,,,,,,
Bislama,Word,Word,Type,English,Word,English,Description,,,,
tok,noun,talk,speech,,,,,,,,
toka,noun,Tanna,dance,,,,,,,,
tokbak,verb,answer,back,,,,,,,,
tokbaot,verb,talk,about,,,,,,,,
tokelao,noun,southeast,tradewind,,,,,,,,
Tokove,Village,Tokove,"Shefa,",Ifira,,,,,,,
toktok,noun,talk,speech,,,,,,,,
Tokvanu,Village,Tokvanu,"Malampa,",North,East,Malakula,,,,,
tol,adjective,tall,,,,,,,,,
tolaen,noun,towline,,,,,,,,,
Tole,Village,Tole,"Penama,",Central,Pentecost,,,,,,
Toleme,noun,Ptolemais,bible,word,,,,,,,
Tolo,Village,Tolo,"Torba,","Gaua,",Merig,,,,,,
Tolomako,Village,Tolomako,"Sanma,",Big,Bay,,,,,,
Tomali,Village,Tomali,"Shefa,",South,Epi,,,,,,
Toman,Village,Toman,"Malampa,",South,West,Malakula,,,,,
tomat,noun,tomato,,,,,,,,,
Tombet,Village,Tombet,"Sanma,",Big,Bay,,,,,,
Tomman,Island,Tomman,,,,,,,,,
Tongamea,Village,Tongamea,"Shefa,",Emae,,,,,,,
Tongariki,Island,Tongariki,,,,,,,,,
Tongbang,Village,Tongbang,"Malampa,",North,Ambrym,,,,,,
Tongkin,noun,Vietnamese,,,,,,,,,
Tongkinis,noun,Vietnamese,,,,,,,,,
Tongoa,Island,Tongoa,,,,,,,,,
Tontar,Village,Tontar,"Malampa,",North,West,Malakula,,,,,
Tontarasak,Village,Tontarasak,"Malampa,",North,West,Malakula,,,,,
Topol,Village,Topol,"Malampa,",North,Ambrym,,,,,,
Toramauri,Village,Toramauri,"Sanma,",West,Santo,,,,,,
Torgil,Village,Torgil,"Penama,",Lolowai,-,Longana,,,,,
tos,noun,torch,,,,,,,,,
tosbatri,noun,torch,battery,,,,,,,,
Tosde,noun,Thursday,,,,,,,,,
tosem,verb,shine,torch,on,,,,,,,
Tosi,Village,Tosi,"Penama,",Central,Pentecost,,,,,,
toslaet,noun,torch,,,,,,,,,
tosta,adjective,thirsty,,,,,,,,,
totel,noun,turtle,,,,,,,,,
Totoere,Village,Totoere,"Sanma,",Big,Bay,,,,,,
Totoglag,Village,Totoglag,"Torba,",Mota,Lava,,,,,,
Totokar,Village,Totokar,"Sanma,",East,Santo,,,,,,
totos,verb,marble,play,,,,,,,,
Tovot,Village,Tovot,"Sanma,",Big,Bay,,,,,,
Towaolul,Village,Towaolul,"Tafea,",West,Tanna,,,,,,
trabol,noun,trouble,,,,,,,,,
trabolman,noun,troublemaker,,,,,,,,,
trabolples,noun,difficult,place,,,,,,,,
traboltaem,noun,harsh,times,,,,,,,,
traehad,verb,try,hard,,,,,,,,
traem,verb,try,to,attempt,,,,,,,
trafik,noun,traffic,,,,,,,,,
trak,noun,truck,"car,","truck,",utility,,,,,,
trak,noun,track,,,,,,,,,
trakta,noun,tractor,,,,,,,,,
translesen,noun,translation,,,,,,,,,
transletem,verb,translate,,,,,,,,,
transmisen,noun,transmission,,,,,,,,,
transmita,noun,transmitter,,,,,,,,,
transpot,noun,transport,,,,,,,,,
traol,noun,trowel,,,,,,,,,
traolem,verb,trowel,apply,cement,with,trowel,,,,,
traoses,noun,trousers,,,,,,,,,
traot,verb,vomit,,,,,,,,,
tras,noun,trust,,,,,,,,,
trastem,verb,trust,to,trust,someone,,,,,,
Travol,Village,Travol,"Malampa,",North,West,Malakula,,,,,
tre,noun,tray,,,,,,,,,
Trebol,Village,Trebol,"Sanma,",East,Santo,,,,,,
tred,noun,thread,sewing,thread,,,,,,,
tred,noun,trade,,,,,,,,,
tredem,verb,thread,to,thread,a,needle,,,,,
tredwom,noun,threadworm,,,,,,,,,
tren,verb,train,,,,,,,,,
trenem,verb,train,,,,,,,,,
trengud,verb,train,well,,,,,,,,
trening,noun,training,,,,,,,,,
trespas,verb,trespass,,,,,,,,,
treswaea,noun,wire,trace,for,fishing,,,,,,
tri,noun,tree,,,,,,,,,
tri,noun,three,,,,,,,,,
Created:,28/11/2015,,,,,,,,,,
Bislama,Word,Word,Type,English,Word,English,Description,,,,
tribatri,noun,three,battery,torch,three,battery,,,,,
trifala,number,three,persons,those,three,people,,,,,
trifingga,noun,three,finger,fishing,net,spacing,-,three,fingers,,
triga,noun,trigger,,,,,,,,,
trik,noun,trick,,,,,,,,,
trikim,verb,trick,to,trick,,,,,,,
triko,noun,"jumper,",knitted,shirt,,,,,,,
trikona,noun,triangle,three,corner,,,,,,,
trimanis,noun,ladyfinger,banana,,,,,,,,
tritri,number,three,each,,,,,,,,
tro,verb,throw,,,,,,,,,
trofi,noun,trophy,,,,,,,,,
troka,noun,trochus,shell,,,,,,,,
trot,noun,throat,,,,,,,,,
tru,adjective,TRUE,,,,,,,,,
trugod,exclamation,good,God!,,,,,,,,
TSC,Abbreviation,Teaching,Service,Commission,Education,,,,,,
Tsidavo,Village,Tsidavo,"Malampa,",North,East,Malakula,,,,,
Tsinabon,Village,Tsinabon,"Malampa,",North,East,Malakula,,,,,
Tsinasets,Village,Tsinasets,"Malampa,",North,East,Malakula,,,,,
Tsinembis,Village,Tsinembis,"Malampa,",North,East,Malakula,,,,,
tu,adverb,too,,,,,,,,,
tu,number,two,,,,,,,,,
tua,verb,tour,tour,of,duty,,,,,,
tuak,vocative,address,for,person,from,Paama,,,,,
tuarem,verb,duty,travel,,,,,,,,
tudak,noun,darkness,too,dark,,,,,,,
tudei,noun,strong,kava,two,day,kava,,,,,
tufala,number,two,persons,those,two,people,,,,,
tufes,noun,hypocrite,two,faced,person,,,,,,
tufrut,noun,twin,apple,,,,,,,,
tugeta,pronoun,together,the,pair,of,them,,,,,
tuki,verb,fight,,,,,,,,,
Tukutuku,Village,Tukutuku,"Shefa,",Mele,,,,,,,
Tukwetap,Village,Tukwetap,"Torba,",Mota,,,,,,,
tul,noun,tool,,,,,,,,,
tulbokis,noun,toolbox,,,,,,,,,
tuluk,noun,pudding,traditional,pudding,with,beef,,,,,
Tulwei,Village,Tulwei,"Malampa,",North,West,Malakula,,,,,
tumas,postv.mod,too,much,,,,,,,,
tumora,adverb,tomorrow,,,,,,,,,
Tumsisiro,Village,Tumsisiro,"Penama,",Lolowai,-,Longana,,,,,
tunaet,adverb,tonight,,,,,,,,,
tunamen,noun,tournament,,,,,,,,,
Tunmaipisu,Village,Tunmaipisu,"Sanma,",West,Santo,,,,,,
Turak,Village,Turak,"Malampa,",South,East,Malakula,,,,,
turis,noun,tourist,,,,,,,,,
turisbot,noun,cruise,ship,tourist,boat,,,,,,
Turmel,Village,Turmel,"Sanma,",North,West,Santo,,,,,
Tusde,noun,Tuesday,,,,,,,,,
tuspot,noun,type,of,river,fish,,,,,,
tustep,noun,dance,two,step,dance,,,,,,
tustori,adjective,two,storey,,,,,,,,
tusum,verb,touch,,,,,,,,,
tut,noun,tooth,,,,,,,,,
tutbras,noun,toothbrush,,,,,,,,,
tutpes,noun,toothpaste,,,,,,,,,
tutu,number,two,each,,,,,,,,
Tutuba,Island,Tutuba,,,,,,,,,
Tuturu,Village,Tuturu,"Sanma,",Big,Bay,,,,,,
Tuwit,Village,Tuwit,"Tafea,",East,Erromango,,,,,,
TVET,Abbreviation,Technical,Vocational,Education,and,Training,Post,Secondary,Technical,Education,
TVL,Abbreviation,Telecom,Vanuatu,Limited,Vanuatu,Telecommunications,Company,,,,
twaen,noun,twine,,,,,,,,,
twante,number,twenty,,,,,,,,,
twanteeit,number,twenty-eight,,,,,,,,,
twantefaef,number,twenty-five,,,,,,,,,
twantefo,noun,twenty-four,,,,,,,,,
twantenaen,number,twenty-nine,,,,,,,,,
twanteseven,number,twenty-seven,,,,,,,,,
twantesikis,number,twenty-six,,,,,,,,,
twantetri,noun,twenty-three,,,,,,,,,
twantetu,noun,twenty-two,22,guage,shotgun,,,,,,
twantewan,noun,twenty-one,,,,,,,,,
twelef,number,twelve,,,,,,,,,
twisti,noun,Twisties,,,,,,,,,
twot,noun,seat,in,canoe,,,,,,,
Udapua,Village,Udapua,"Shefa,",Nguna,-,Pele,,,,,
Uduen,Village,Uduen,"Malampa,",East,Malakula,,,,,,
Ulei,Village,Ulei,"Malampa,",South,East,Ambrym,,,,,
Created:,28/11/2015,,,,,,,,,,
Bislama,Word,Word,Type,English,Word,English,Description,,,,
Umeij,Village,Umeij,"Tafea,",Aneityum,,,,,,,
UMP,Abbreviation,Union,of,Moderate,Parties,Political,party,,,,
Umpon,Village,Umpon,Yelogi,"Tafea,",West,Erromango,,,,,
Umponmopu,Village,Umponmopu,"Tafea,",West,Erromango,,,,,,
Umulongo,Village,Umulongo,"Penama,",North,Maewo,,,,,,
Unakapu,Village,Unakapu,"Shefa,",Nguna,-,Pele,,,,,
Unalvin,Village,Unalvin,"Tafea,",East,Erromango,,,,,,
Undine,Village,Undine,bay,"Shefa,",North,Efate,,,,,
UNESCO,Abbreviation,United,Nations,Education,Science,and,Cultural,Org.,UN,Organisation,
UNEVOC,Abbreviation,United,Nations,Vocational,Education,Centre,UN,Organisation,,,
UNICEF,Abbreviation,United,Nations,Childrens,UN,Organisation,,,,,
Unmakh,Village,Unmakh,"Malampa,",North,West,Malakula,,,,,
Unmet,Village,Unmet,"Malampa,",North,West,Malakula,,,,,
Unognombi,Village,Unognombi,"Tafea,",West,Erromango,,,,,,
Unoras,Village,Unoras,"Tafea,",West,Erromango,,,,,,
Unpongkor,Village,Unpongkor,"Tafea,",West,Erromango,,,,,,
UNSTATS,Abbreviation,United,Nations,Statistics,UN,Organisation,,,,,
Unvarh,Village,Unvarh,"Malampa,",North,West,Malakula,,,,,
Unvene,Village,Unvene,"Penama,",North,Pentecost,,,,,,
Urelapa,Island,Urelapa,,,,,,,,,
Urelapa,Village,Urelapa,"Sanma,",Fanafo,-,Canal,,,,,
Ureparapara,Island,Ureparapara,,,,,,,,,
Urewerep,Village,Urewerep,"Penama,",Central,Pentecost,,,,,,
Uri,Island,Uri,,,,,,,,,
Uri,Village,Uri,"Malampa,",North,West,Malakula,,,,,
Uripiv,Island,Uripiv,,,,,,,,,
USP,Abbreviation,University,of,the,South,Pacific,University,,,,
Utalapa,Village,Utalapa,"Sanma,",South,Santo,,,,,,
Utanlangi,Village,Utanlangi,"Shefa,",Nguna,-,Pele,,,,,
Utas,Village,Utas,"Malampa,",South,East,Ambrym,,,,,
Utche,Village,Utche,"Tafea,",Aneityum,,,,,,,
V.L.D,Village,V.L.D,"Shefa,",South,Efate,,,,,,
Vaemali,Village,Vaemali,"Shefa,",North,Epi,,,,,,
Vaima,Village,Vaima,"Shefa,",Emae,,,,,,,
Vaitini,Village,Vaitini,"Shefa,",Emae,,,,,,,
Vakol,Village,Vakol,"Sanma,",Fanafo,-,Canal,,,,,
Valesdir,Village,Valesdir,"Shefa,",West,Epi,,,,,,
Valpei,Village,Valpei,"Sanma,",North,West,Santo,,,,,
Valui,Village,Valui,"Sanma,",Big,Bay,,,,,,
Valuwa,Village,Valuwa,"Torba,",Mota,Lava,,,,,,
van,noun,van,,,,,,,,,
Vanafus,Village,Vanafus,"Malampa,",South,West,Malakula,,,,,
Vanaia,Village,Vanaia,"Penama,",South,Pentecost,,,,,,
Vanbanamel,Village,Vanbanamel,"Penama,",Central,Pentecost,,,,,,
Vanbugelan,Village,Vanbugelan,"Penama,",Central,Pentecost,,,,,,
vangge,noun,ankle,rattles,,,,,,,,
Vanguru,Village,Vanguru,"Penama,",Central,Pentecost,,,,,,
vani,noun,vanilla,,,,,,,,,
vanila,noun,vanilla,,,,,,,,,
vanis,noun,varnish,,,,,,,,,
Vanis,Village,Vanis,"Penama,",Central,Pentecost,,,,,,
vanisim,verb,varnish,to,paint,with,varnish,,,,,
Vanjevere,Village,Vanjevere,"Malampa,",North,Ambrym,,,,,,
Vankasi,Village,Vankasi,"Penama,",Central,Pentecost,,,,,,
Vanmelang,Village,Vanmelang,"Penama,",Central,Pentecost,,,,,,
Vanmelang,Village,Vanmelang,"Penama,",South,Pentecost,,,,,,
Vanmwelamwela,Village,Vanmwelamwela,"Penama,",Central,Pentecost,,,,,,
Vanrasini,Village,Vanrasini,"Penama,",Central,Pentecost,,,,,,
